timestamp_s,engine_id,mission_id,mission_phase,throttle_pct,altitude_m,ambient_temperature_c,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temperature_c,fuel_flow_lph,vibration_g,alternator_voltage_v,battery_voltage_v,injection_timing_deg,expected_rpm,expected_cht_c,expected_egt_c,expected_oil_pressure_kpa,expected_oil_temperature_c,expected_fuel_flow_lph,expected_vibration_g,expected_injection_timing_deg,true_fault_type,true_fault_active,true_severity,residual_rpm,residual_cht_c,residual_egt_c,residual_oil_pressure_kpa,residual_oil_temperature_c,residual_fuel_flow_lph,residual_vibration_g,residual_injection_timing_deg
17.0,ENG-001,MIS-0013,CRUISE,63.91,6000.0,1.46,2588.6,148.42,682.45,388.74,41.42,18.37,0.251,27.94,25.54,23.85,2589.6,147.52,682.35,391.74,41.09,18.06,0.262,23.92,OVERHEATING_TREND,0,0.0,-1.0,0.8999999999999773,0.10000000000002274,-3.0,0.3299999999999983,0.3100000000000023,-0.01100000000000001,-0.07000000000000028
18.0,ENG-001,MIS-0013,CRUISE,60.49,6000.0,1.03,2470.2,144.17,655.02,375.41,40.72,17.47,0.249,27.74,25.82,24.0,2493.6,144.44,664.53,381.46,41.15,17.31,0.259,23.81,OVERHEATING_TREND,0,0.0,-23.40000000000009,-0.27000000000001023,-9.509999999999991,-6.0499999999999545,-0.4299999999999997,0.16000000000000014,-0.010000000000000009,0.19000000000000128
19.0,ENG-001,MIS-0013,CRUISE,58.25,6000.0,1.44,2453.9,143.09,653.35,371.56,41.39,16.5,0.254,27.84,25.37,23.55,2430.9,142.42,652.88,374.74,41.2,16.81,0.257,23.75,OVERHEATING_TREND,0,0.0,23.0,0.6700000000000159,0.4700000000000273,-3.180000000000007,0.18999999999999773,-0.3099999999999987,-0.0030000000000000027,-0.1999999999999993
20.0,ENG-001,MIS-0013,CRUISE,62.01,6000.0,0.71,2544.7,145.18,675.28,387.37,41.21,17.81,0.306,28.02,25.58,23.52,2536.3,145.81,672.45,386.03,41.26,17.64,0.262,23.86,OVERHEATING_TREND,0,0.0,8.399999999999636,-0.6299999999999955,2.8299999999999272,1.3400000000000318,-0.04999999999999716,0.16999999999999815,0.043999999999999984,-0.33999999999999986
21.0,ENG-001,MIS-0013,CRUISE,58.59,6000.0,-0.37,2451.6,142.71,657.61,375.58,41.59,16.76,0.284,28.14,25.57,23.74,2440.4,142.73,654.65,375.76,41.31,16.89,0.259,23.76,OVERHEATING_TREND,0,0.0,11.199999999999818,-0.01999999999998181,2.9600000000000364,-0.18000000000000682,0.28000000000000114,-0.129999999999999,0.024999999999999967,-0.020000000000003126
22.0,ENG-001,MIS-0013,CRUISE,60.51,6000.0,1.09,2483.1,144.16,659.73,381.1,41.09,17.13,0.256,28.04,25.46,23.6,2494.2,144.46,664.63,381.52,41.37,17.31,0.261,23.82,OVERHEATING_TREND,0,0.0,-11.099999999999909,-0.30000000000001137,-4.899999999999977,-0.4199999999999591,-0.27999999999999403,-0.17999999999999972,-0.0050000000000000044,-0.21999999999999886
23.0,ENG-001,MIS-0013,CRUISE,56.51,6000.0,1.17,2428.7,140.85,648.02,365.6,41.87,16.64,0.26,27.83,25.53,23.84,2382.2,140.86,643.84,369.53,41.42,16.43,0.258,23.7,OVERHEATING_TREND,0,0.0,46.5,-0.010000000000019327,4.17999999999995,-3.92999999999995,0.44999999999999574,0.21000000000000085,0.0020000000000000018,0.14000000000000057
24.0,ENG-001,MIS-0013,CRUISE,56.08,6000.0,-0.13,2360.6,139.86,639.62,370.18,40.17,17.33,0.292,28.14,25.45,23.76,2370.4,140.48,641.64,368.25,41.47,16.34,0.258,23.68,OVERHEATING_TREND,0,0.0,-9.800000000000182,-0.6199999999999761,-2.019999999999982,1.9300000000000068,-1.2999999999999972,0.9899999999999984,0.033999999999999975,0.08000000000000185
25.0,ENG-001,MIS-0013,CRUISE,63.36,6000.0,0.92,2607.8,147.12,680.47,393.41,41.73,18.09,0.253,28.07,25.37,23.78,2574.2,147.03,679.49,390.09,41.53,17.94,0.266,23.9,OVERHEATING_TREND,0,0.0,33.600000000000364,0.09000000000000341,0.9800000000000182,3.32000000000005,0.19999999999999574,0.14999999999999858,-0.013000000000000012,-0.11999999999999744
26.0,ENG-001,MIS-0013,CRUISE,53.45,6000.0,1.1,2281.4,138.84,632.16,362.54,41.44,15.93,0.27,27.77,25.52,23.46,2296.5,138.1,627.93,360.34,41.58,15.76,0.255,23.6,OVERHEATING_TREND,0,0.0,-15.099999999999909,0.7400000000000091,4.230000000000018,2.2000000000000455,-0.14000000000000057,0.16999999999999993,0.015000000000000013,-0.14000000000000057
27.0,ENG-001,MIS-0013,CRUISE,59.94,6000.0,1.61,2490.4,145.96,663.44,378.05,40.97,17.08,0.243,27.96,25.58,24.13,2478.2,143.94,661.66,379.81,41.63,17.19,0.262,23.8,OVERHEATING_TREND,0,0.0,12.200000000000273,2.0200000000000102,1.7800000000000864,-1.759999999999991,-0.6600000000000037,-0.11000000000000298,-0.019000000000000017,0.3299999999999983
28.0,ENG-001,MIS-0013,CRUISE,59.57,6000.0,0.72,2440.3,144.95,653.64,378.81,40.96,17.16,0.267,27.75,25.74,23.52,2468.0,143.62,659.78,378.72,41.69,17.11,0.262,23.79,OVERHEATING_TREND,0,0.0,-27.699999999999818,1.329999999999984,-6.139999999999986,0.08999999999997499,-0.7299999999999969,0.05000000000000071,0.0050000000000000044,-0.2699999999999996
29.0,ENG-001,MIS-0013,CRUISE,56.15,6000.0,1.71,2390.0,140.21,639.43,366.11,41.65,15.82,0.255,28.08,25.47,23.71,2372.2,140.54,641.98,368.45,41.74,16.35,0.259,23.68,OVERHEATING_TREND,0,0.0,17.800000000000182,-0.3299999999999841,-2.550000000000068,-2.339999999999975,-0.09000000000000341,-0.5300000000000011,-0.0040000000000000036,0.030000000000001137
30.0,ENG-001,MIS-0013,CRUISE,61.83,6000.0,1.98,2532.9,149.09,673.35,385.53,41.49,17.07,0.274,27.83,25.36,23.6,2531.3,145.65,671.52,385.49,41.8,17.6,0.265,23.85,OVERHEATING_TREND,0,0.049,1.599999999999909,3.4399999999999977,1.830000000000041,0.03999999999996362,-0.30999999999999517,-0.5300000000000011,0.009000000000000008,-0.25
31.0,ENG-001,MIS-0013,CRUISE,63.91,6000.0,0.63,2604.4,149.1,683.96,395.38,42.84,18.18,0.239,27.86,25.4,23.92,2589.6,147.52,682.36,391.74,41.85,18.06,0.267,23.92,OVERHEATING_TREND,1,0.057,14.800000000000182,1.579999999999984,1.6000000000000227,3.6399999999999864,0.990000000000002,0.120000000000001,-0.028000000000000025,0.0
32.0,ENG-001,MIS-0013,CRUISE,62.79,6000.0,0.72,2566.8,151.37,684.11,383.4,43.32,17.71,0.268,27.79,25.58,24.02,2558.1,146.51,676.5,388.37,41.91,17.81,0.266,23.88,OVERHEATING_TREND,1,0.068,8.700000000000273,4.860000000000014,7.610000000000014,-4.970000000000027,1.4100000000000037,-0.09999999999999787,0.0020000000000000018,0.14000000000000057
33.0,ENG-001,MIS-0013,CRUISE,58.01,6000.0,0.75,2442.7,147.74,652.83,372.97,43.13,16.87,0.259,28.14,25.58,23.98,2424.4,142.21,651.67,374.04,41.96,16.76,0.261,23.74,OVERHEATING_TREND,1,0.08,18.299999999999727,5.530000000000001,1.1600000000000819,-1.0699999999999932,1.1700000000000017,0.10999999999999943,-0.0020000000000000018,0.240000000000002
34.0,ENG-001,MIS-0013,CRUISE,59.61,6000.0,0.67,2453.5,146.97,655.74,382.39,43.6,16.76,0.26,28.11,25.34,24.01,2469.0,143.65,659.96,378.83,42.02,17.11,0.262,23.79,OVERHEATING_TREND,1,0.093,-15.5,3.319999999999993,-4.220000000000027,3.5600000000000023,1.5799999999999983,-0.34999999999999787,-0.0020000000000000018,0.22000000000000242
35.0,ENG-001,MIS-0013,CRUISE,57.11,6000.0,1.62,2411.2,146.32,644.84,363.42,42.74,16.11,0.256,28.13,25.51,23.48,2399.1,141.4,646.98,371.34,42.07,16.56,0.26,23.71,OVERHEATING_TREND,1,0.109,12.099999999999909,4.9199999999999875,-2.1399999999999864,-7.919999999999959,0.6700000000000017,-0.4499999999999993,-0.0040000000000000036,-0.23000000000000043
36.0,ENG-001,MIS-0013,CRUISE,58.96,6000.0,0.98,2463.4,149.34,662.14,372.65,43.15,16.75,0.241,27.94,25.52,23.71,2450.9,143.06,656.59,376.88,42.12,16.97,0.261,23.77,OVERHEATING_TREND,1,0.127,12.5,6.280000000000001,5.5499999999999545,-4.230000000000018,1.0300000000000011,-0.21999999999999886,-0.020000000000000018,-0.05999999999999872
37.0,ENG-001,MIS-0013,CRUISE,61.66,6000.0,0.86,2519.1,152.23,678.67,387.6,43.91,17.55,0.244,28.16,25.54,23.72,2526.4,145.49,670.62,384.97,42.18,17.56,0.264,23.85,OVERHEATING_TREND,1,0.148,-7.300000000000182,6.739999999999981,8.049999999999955,2.6299999999999955,1.7299999999999969,-0.00999999999999801,-0.020000000000000018,-0.13000000000000256
38.0,ENG-001,MIS-0013,CRUISE,59.22,6000.0,0.27,2443.9,148.07,663.51,375.23,43.51,17.2,0.292,28.05,25.47,23.8,2458.2,143.3,657.95,377.66,42.23,17.03,0.261,23.78,OVERHEATING_TREND,1,0.171,-14.299999999999727,4.769999999999982,5.559999999999945,-2.430000000000007,1.2800000000000011,0.16999999999999815,0.030999999999999972,0.019999999999999574
39.0,ENG-001,MIS-0013,CRUISE,58.54,6000.0,0.42,2464.5,152.44,659.55,380.02,43.11,16.65,0.258,27.97,25.54,23.4,2439.1,142.68,654.4,375.61,42.29,16.88,0.26,23.76,OVERHEATING_TREND,1,0.196,25.40000000000009,9.759999999999991,5.149999999999977,4.409999999999968,0.8200000000000003,-0.23000000000000043,-0.0020000000000000018,-0.360000000000003
40.0,ENG-001,MIS-0013,CRUISE,58.35,6000.0,0.41,2424.1,152.9,653.87,379.78,44.25,16.39,0.273,27.83,25.56,23.35,2433.9,142.52,653.43,375.06,42.34,16.84,0.259,23.75,OVERHEATING_TREND,1,0.224,-9.800000000000182,10.379999999999995,0.44000000000005457,4.71999999999997,1.9099999999999966,-0.4499999999999993,0.014000000000000012,-0.3999999999999986
41.0,ENG-001,MIS-0013,CRUISE,56.63,6000.0,1.25,2375.3,152.56,653.86,370.82,44.81,17.47,0.245,27.93,25.59,23.48,2385.8,140.97,644.5,369.9,42.39,16.46,0.257,23.7,OVERHEATING_TREND,1,0.255,-10.5,11.590000000000003,9.360000000000014,0.9200000000000159,2.4200000000000017,1.009999999999998,-0.01200000000000001,-0.21999999999999886
42.0,ENG-001,MIS-0013,CRUISE,63.31,6000.0,0.58,2575.8,160.92,683.67,398.18,45.79,17.94,0.264,27.82,25.61,23.6,2572.7,146.98,679.22,389.93,42.45,17.93,0.264,23.9,OVERHEATING_TREND,1,0.288,3.100000000000364,13.939999999999998,4.449999999999932,8.25,3.3399999999999963,0.010000000000001563,0.0,-0.29999999999999716
43.0,ENG-001,MIS-0013,CRUISE,66.02,6000.0,0.68,2639.4,162.96,704.04,402.06,46.08,18.27,0.279,28.19,25.35,23.76,2648.4,149.41,693.28,398.05,42.5,18.52,0.266,23.98,OVERHEATING_TREND,1,0.324,-9.0,13.550000000000011,10.759999999999991,4.009999999999991,3.5799999999999983,-0.25,0.013000000000000012,-0.21999999999999886
44.0,ENG-001,MIS-0013,CRUISE,59.14,6000.0,0.68,2433.2,159.4,663.27,375.04,47.43,17.47,0.277,27.86,25.38,23.72,2456.0,143.23,657.54,377.43,42.56,17.01,0.258,23.77,OVERHEATING_TREND,1,0.36,-22.800000000000182,16.170000000000016,5.730000000000018,-2.3899999999999864,4.869999999999997,0.4599999999999973,0.019000000000000017,-0.05000000000000071
45.0,ENG-001,MIS-0013,LOITER,44.06,6000.0,1.03,2042.7,,590.98,327.24,46.8,13.82,0.246,27.94,25.4,23.07,2033.8,129.66,579.13,332.19,42.6,13.69,0.242,23.32,OVERHEATING_TREND,1,0.398,8.900000000000091,,11.850000000000023,-4.949999999999989,4.199999999999996,0.13000000000000078,0.0040000000000000036,-0.25
46.0,ENG-001,MIS-0013,LOITER,45.97,6000.0,0.42,2098.1,148.37,607.49,341.78,47.82,14.42,0.273,27.92,25.25,23.57,2087.2,131.38,589.06,337.92,42.65,14.11,0.243,23.38,OVERHEATING_TREND,1,0.437,10.900000000000091,16.99000000000001,18.430000000000064,3.859999999999957,5.170000000000002,0.3100000000000005,0.030000000000000027,0.19000000000000128
47.0,ENG-001,MIS-0013,LOITER,48.15,6000.0,0.14,2183.0,155.15,611.6,338.15,46.28,14.54,0.209,27.88,25.67,23.77,2148.2,133.33,600.38,344.45,42.7,14.59,0.245,23.44,OVERHEATING_TREND,1,0.475,34.80000000000018,21.819999999999993,11.220000000000027,-6.300000000000011,3.5799999999999983,-0.05000000000000071,-0.036000000000000004,0.3299999999999983
48.0,ENG-001,MIS-0013,LOITER,43.5,6000.0,1.13,2031.9,153.28,592.8,327.94,48.11,13.44,0.226,28.24,25.39,23.49,2017.9,129.15,576.18,330.49,42.74,13.57,0.239,23.3,OVERHEATING_TREND,1,0.513,14.0,24.129999999999995,16.620000000000005,-2.5500000000000114,5.369999999999997,-0.13000000000000078,-0.012999999999999984,0.18999999999999773
49.0,ENG-001,MIS-0013,LOITER,50.39,6000.0,1.74,2220.4,160.58,628.91,347.52,47.66,15.06,0.262,28.22,25.7,23.68,2210.9,135.35,612.02,351.16,42.79,15.09,0.246,23.51,OVERHEATING_TREND,1,0.55,9.5,25.230000000000018,16.889999999999986,-3.640000000000043,4.869999999999997,-0.02999999999999936,0.016000000000000014,0.16999999999999815
50.0,ENG-001,MIS-0013,LOITER,47.26,6000.0,1.17,2125.4,157.74,613.4,343.88,49.12,15.0,0.214,27.88,25.42,23.28,2123.4,132.54,595.77,341.79,42.84,14.4,0.242,23.42,OVERHEATING_TREND,1,0.585,2.0,25.200000000000017,17.629999999999995,2.089999999999975,6.279999999999994,0.5999999999999996,-0.027999999999999997,-0.14000000000000057
51.0,ENG-001,MIS-0013,LOITER,44.68,6000.0,1.09,2021.9,158.9,600.86,337.61,47.23,14.11,0.224,28.0,25.46,23.17,2050.9,130.21,582.32,334.03,42.88,13.83,0.238,23.34,OVERHEATING_TREND,1,0.618,-29.0,28.689999999999998,18.539999999999964,3.580000000000041,4.349999999999994,0.27999999999999936,-0.013999999999999985,-0.16999999999999815
52.0,ENG-001,MIS-0013,LOITER,42.89,6000.0,1.35,1962.4,158.45,590.42,332.58,48.7,13.72,0.212,27.89,25.25,23.06,2000.8,128.6,573.01,328.66,42.92,13.44,0.235,23.29,OVERHEATING_TREND,1,0.649,-38.399999999999864,29.849999999999994,17.409999999999968,3.919999999999959,5.780000000000001,0.28000000000000114,-0.022999999999999993,-0.23000000000000043
53.0,ENG-001,MIS-0013,LOITER,45.23,6000.0,1.79,2063.7,163.39,606.07,331.44,48.79,13.7,0.264,28.0,25.59,23.31,2066.3,130.7,585.18,335.68,42.97,13.95,0.237,23.36,OVERHEATING_TREND,1,0.677,-2.600000000000364,32.69,20.8900000000001,-4.240000000000009,5.82,-0.25,0.027000000000000024,-0.05000000000000071
54.0,ENG-001,MIS-0013,DESCENT,35.23,6000.0,0.7,1779.8,153.29,556.11,310.32,50.0,12.3,0.218,28.06,25.49,23.25,1786.6,121.71,533.22,305.7,43.01,11.75,0.226,23.06,OVERHEATING_TREND,1,0.703,-6.7999999999999545,31.58,22.889999999999986,4.6200000000000045,6.990000000000002,0.5500000000000007,-0.008000000000000007,0.19000000000000128
55.0,ENG-001,MIS-0013,DESCENT,26.92,6000.0,0.97,1554.9,147.63,523.57,283.74,49.05,10.02,0.204,28.02,25.44,22.69,1553.7,114.23,489.98,280.76,43.04,9.92,0.216,22.81,OVERHEATING_TREND,1,0.726,1.2000000000000455,33.39999999999999,33.59000000000003,2.980000000000018,6.009999999999998,0.09999999999999964,-0.01200000000000001,-0.11999999999999744
56.0,ENG-001,MIS-0013,DESCENT,28.2,6000.0,0.36,1564.1,148.11,518.63,287.9,52.47,10.39,0.21,27.99,25.59,22.85,1589.6,115.38,496.65,284.6,43.08,10.2,0.216,22.85,OVERHEATING_TREND,1,0.746,-25.5,32.73000000000002,21.980000000000018,3.2999999999999545,9.39,0.19000000000000128,-0.006000000000000005,0.0
57.0,ENG-001,MIS-0013,DESCENT,34.07,6000.0,0.94,1737.4,154.59,558.8,301.22,51.31,11.25,0.195,27.91,25.59,23.03,1753.9,120.66,527.15,302.2,43.12,11.49,0.222,23.02,OVERHEATING_TREND,1,0.764,-16.5,33.93000000000001,31.649999999999977,-0.9799999999999613,8.190000000000005,-0.2400000000000002,-0.026999999999999996,0.010000000000001563
58.0,ENG-001,MIS-0013,DESCENT,31.14,6000.0,1.6,1690.9,153.26,544.5,291.26,51.25,10.7,0.213,28.05,25.36,22.6,1672.0,118.03,511.94,293.43,43.15,10.85,0.217,22.93,OVERHEATING_TREND,1,0.78,18.90000000000009,35.22999999999999,32.56,-2.170000000000016,8.100000000000001,-0.15000000000000036,-0.0040000000000000036,-0.3299999999999983
59.0,ENG-001,MIS-0013,DESCENT,31.75,6000.0,0.3,1679.9,155.52,546.03,300.08,52.4,10.7,0.182,28.28,25.79,23.01,1689.1,118.58,515.12,295.26,43.19,10.99,0.217,22.95,OVERHEATING_TREND,1,0.794,-9.199999999999818,36.94000000000001,30.909999999999968,4.819999999999993,9.21,-0.2900000000000009,-0.035,0.060000000000002274
60.0,ENG-001,MIS-0013,LANDING,17.32,6000.0,1.1,1281.2,141.28,464.05,242.56,51.35,8.13,0.235,27.99,25.54,22.51,1284.8,105.58,440.04,251.95,43.22,7.81,0.201,22.52,OVERHEATING_TREND,1,0.806,-3.599999999999909,35.7,24.00999999999999,-9.389999999999986,8.130000000000003,0.3200000000000012,0.033999999999999975,-0.00999999999999801
61.0,ENG-001,MIS-0013,LANDING,18.72,6000.0,0.65,1309.9,144.73,479.58,259.98,51.54,8.04,0.205,27.97,25.51,22.52,1324.0,106.84,447.32,256.15,43.25,8.12,0.201,22.56,OVERHEATING_TREND,1,0.816,-14.099999999999909,37.889999999999986,32.25999999999999,3.830000000000041,8.29,-0.08000000000000007,0.003999999999999976,-0.03999999999999915
0.0,ENG-002,MIS-0014,TAXI,17.4,0.0,26.25,1293.5,109.68,446.56,251.89,39.76,7.89,0.197,28.22,25.36,22.78,1287.2,109.41,447.99,252.2,40.03,7.83,0.198,22.52,COOLING_DEGRADATION,0,0.0,6.2999999999999545,0.27000000000001023,-1.4300000000000068,-0.3100000000000023,-0.2700000000000031,0.05999999999999961,-0.0010000000000000009,0.26000000000000156
1.0,ENG-002,MIS-0014,TAXI,7.35,0.0,25.57,1020.7,100.24,391.38,218.8,41.62,5.77,0.194,27.89,25.73,22.07,1005.7,99.96,394.9,222.04,40.05,5.62,0.189,22.22,COOLING_DEGRADATION,0,0.0,15.0,0.28000000000000114,-3.519999999999982,-3.2399999999999807,1.5700000000000003,0.14999999999999947,0.0050000000000000044,-0.14999999999999858
2.0,ENG-002,MIS-0014,TAXI,9.62,0.0,24.63,1058.6,101.05,405.11,228.28,40.27,6.33,0.18,27.92,25.47,22.2,1069.3,101.43,405.56,228.85,40.08,6.12,0.192,22.29,COOLING_DEGRADATION,0,0.0,-10.700000000000045,-0.38000000000000966,-0.44999999999998863,-0.5699999999999932,0.19000000000000483,0.20999999999999996,-0.01200000000000001,-0.08999999999999986
3.0,ENG-002,MIS-0014,TAXI,15.83,0.0,25.5,1231.1,105.96,440.36,253.31,39.99,7.27,0.188,28.14,25.43,22.5,1243.2,107.54,438.9,247.49,40.11,7.48,0.2,22.47,COOLING_DEGRADATION,0,0.0,-12.100000000000136,-1.5800000000000125,1.4600000000000364,5.819999999999993,-0.11999999999999744,-0.21000000000000085,-0.01200000000000001,0.030000000000001137
4.0,ENG-002,MIS-0014,TAKEOFF,93.38,4871.6,-6.8,3416.9,174.7,832.59,474.93,40.0,24.75,0.27,28.01,25.51,24.87,3414.6,174.04,835.57,480.14,40.19,24.54,0.282,24.8,COOLING_DEGRADATION,0,0.0,2.300000000000182,0.6599999999999966,-2.980000000000018,-5.2099999999999795,-0.18999999999999773,0.21000000000000085,-0.011999999999999955,0.07000000000000028
5.0,ENG-002,MIS-0014,TAKEOFF,98.05,5289.5,-8.84,3521.6,178.34,861.87,489.74,40.03,25.74,0.285,28.09,25.39,24.9,3545.4,178.24,859.85,494.15,40.26,25.57,0.288,24.94,COOLING_DEGRADATION,0,0.0,-23.800000000000182,0.09999999999999432,2.019999999999982,-4.409999999999968,-0.22999999999999687,0.16999999999999815,-0.0030000000000000027,-0.0400000000000027
6.0,ENG-002,MIS-0014,TAKEOFF,96.03,5707.3,-12.16,3476.2,176.31,852.59,480.41,40.6,24.82,0.303,28.02,25.58,25.22,3488.7,176.42,849.33,488.08,40.34,25.13,0.287,24.88,COOLING_DEGRADATION,0,0.0,-12.5,-0.10999999999998522,3.259999999999991,-7.669999999999959,0.259999999999998,-0.3099999999999987,0.016000000000000014,0.33999999999999986
7.0,ENG-002,MIS-0014,CLIMB,84.34,6125.2,-15.08,3161.1,164.55,790.22,459.74,40.56,22.86,0.278,28.0,25.55,24.41,3161.4,165.9,788.55,453.01,40.41,22.55,0.275,24.53,COOLING_DEGRADATION,0,0.0,-0.3000000000001819,-1.3499999999999943,1.6700000000000728,6.730000000000018,0.15000000000000568,0.3099999999999987,0.0030000000000000027,-0.120000000000001
8.0,ENG-002,MIS-0014,CLIMB,84.2,6543.1,-18.1,3160.0,163.01,786.03,453.79,40.44,22.53,0.304,27.84,25.44,24.35,3157.6,165.78,787.84,452.6,40.48,22.52,0.276,24.53,COOLING_DEGRADATION,0,0.0,2.400000000000091,-2.7700000000000102,-1.8100000000000591,1.1899999999999977,-0.03999999999999915,0.010000000000001563,0.02799999999999997,-0.17999999999999972
9.0,ENG-002,MIS-0014,CLIMB,86.71,6961.0,-19.88,3217.4,167.05,807.08,455.44,40.72,22.81,0.256,28.03,25.49,24.69,3228.0,168.04,800.91,460.14,40.55,23.08,0.28,24.6,COOLING_DEGRADATION,0,0.0,-10.599999999999909,-0.9899999999999807,6.170000000000073,-4.699999999999989,0.1700000000000017,-0.2699999999999996,-0.02400000000000002,0.08999999999999986
10.0,ENG-002,MIS-0014,CLIMB,81.15,7378.9,-23.24,3070.2,163.51,779.98,446.81,39.38,22.2,0.272,28.09,25.42,24.61,3072.1,163.03,771.96,443.44,40.62,21.85,0.275,24.43,COOLING_DEGRADATION,0,0.0,-1.900000000000091,0.47999999999998977,8.019999999999982,3.3700000000000045,-1.2399999999999949,0.34999999999999787,-0.0030000000000000027,0.17999999999999972
11.0,ENG-002,MIS-0014,CLIMB,85.67,7796.8,-24.05,3179.4,168.04,794.13,455.31,39.64,23.11,0.295,28.04,25.4,24.95,3198.7,167.1,795.47,457.0,40.69,22.85,0.28,24.57,COOLING_DEGRADATION,0,0.0,-19.299999999999727,0.9399999999999977,-1.3400000000000318,-1.6899999999999977,-1.0499999999999972,0.259999999999998,0.014999999999999958,0.379999999999999
12.0,ENG-002,MIS-0014,CLIMB,92.84,8214.7,-27.84,3402.0,172.3,823.03,480.65,40.52,23.68,0.258,28.16,25.41,24.8,3399.5,173.55,832.76,478.52,40.77,24.42,0.289,24.79,COOLING_DEGRADATION,0,0.0,2.5,-1.25,-9.730000000000018,2.1299999999999955,-0.25,-0.740000000000002,-0.030999999999999972,0.010000000000001563
13.0,ENG-002,MIS-0014,CLIMB,85.83,8632.6,-30.79,3192.8,168.2,796.05,459.55,38.63,22.84,0.313,27.94,25.53,24.46,3203.3,167.25,796.33,457.5,40.84,22.88,0.282,24.58,COOLING_DEGRADATION,0,0.0,-10.5,0.9499999999999886,-0.2800000000000864,2.0500000000000114,-2.210000000000001,-0.03999999999999915,0.031000000000000028,-0.11999999999999744
14.0,ENG-002,MIS-0014,CLIMB,88.28,9050.5,-33.6,3251.0,172.14,807.25,460.66,40.55,23.47,0.265,28.03,25.51,24.84,3271.8,169.45,809.04,464.83,40.91,23.42,0.286,24.65,COOLING_DEGRADATION,0,0.0,-20.800000000000182,2.6899999999999977,-1.7899999999999636,-4.169999999999959,-0.35999999999999943,0.04999999999999716,-0.020999999999999963,0.19000000000000128
15.0,ENG-002,MIS-0014,CLIMB,80.97,9468.4,-36.24,3113.0,161.53,775.59,444.1,41.97,22.35,0.293,27.98,25.29,24.16,3067.3,162.88,771.07,442.92,40.98,21.81,0.279,24.43,COOLING_DEGRADATION,0,0.0,45.69999999999982,-1.3499999999999943,4.519999999999982,1.1800000000000068,0.990000000000002,0.5400000000000027,0.013999999999999957,-0.2699999999999996
16.0,ENG-002,MIS-0014,CRUISE,62.58,9600.0,-38.23,2567.2,144.57,680.68,392.06,38.64,17.81,0.283,27.96,25.46,23.83,2552.2,146.32,675.41,387.74,41.03,17.77,0.26,23.88,COOLING_DEGRADATION,0,0.0,15.0,-1.75,5.269999999999982,4.319999999999993,-2.3900000000000006,0.03999999999999915,0.022999999999999965,-0.05000000000000071
17.0,ENG-002,MIS-0014,CRUISE,61.46,9600.0,-37.51,2553.0,143.89,672.47,392.12,41.57,17.57,0.316,27.86,25.4,24.08,2521.0,145.32,669.61,384.39,41.09,17.52,0.26,23.84,COOLING_DEGRADATION,0,0.0,32.0,-1.4300000000000068,2.8600000000000136,7.730000000000018,0.4799999999999969,0.05000000000000071,0.055999999999999994,0.23999999999999844
18.0,ENG-002,MIS-0014,CRUISE,57.07,9600.0,-37.67,2403.1,142.94,643.82,372.71,41.28,16.15,0.241,28.02,25.62,24.0,2398.0,141.36,646.77,371.21,41.14,16.56,0.256,23.71,COOLING_DEGRADATION,0,0.031,5.099999999999909,1.579999999999984,-2.949999999999932,1.5,0.14000000000000057,-0.41000000000000014,-0.015000000000000013,0.28999999999999915
19.0,ENG-002,MIS-0014,CRUISE,59.92,9600.0,-36.97,2474.2,144.86,670.58,374.0,40.31,17.52,0.262,27.97,25.41,23.84,2477.8,143.93,661.59,379.76,41.2,17.18,0.259,23.8,COOLING_DEGRADATION,0,0.035,-3.600000000000364,0.9300000000000068,8.990000000000009,-5.759999999999991,-0.8900000000000006,0.33999999999999986,0.0030000000000000027,0.03999999999999915
20.0,ENG-002,MIS-0014,CRUISE,58.07,9600.0,-37.17,2420.3,143.74,646.39,379.79,40.57,16.49,0.3,27.79,25.48,23.93,2426.1,142.27,651.99,374.22,41.25,16.78,0.258,23.74,COOLING_DEGRADATION,0,0.04,-5.799999999999727,1.4699999999999989,-5.600000000000023,5.569999999999993,-0.6799999999999997,-0.2900000000000027,0.04199999999999998,0.19000000000000128
